,age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,total_contact
1930,31.0,0.6666666666666666,877,9,8,209,0.0,92,1.6094379124341003,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.4327007339340463
1931,33.0,0.3333333333333333,555,9,8,204,0.0,365,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.618782765271083
1932,64.0,0.0,48,9,8,167,1.0986122886681098,92,0.4054651081081644,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1933,48.0,0.0,235,9,8,386,0.6931471805599453,191,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0496554439415786
1934,28.0,0.3333333333333333,1595,9,8,268,0.0,254,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0496554439415786
1935,69.0,0.3333333333333333,426,10,8,211,0.6931471805599453,185,0.6931471805599453,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1936,28.0,0.6666666666666666,187,10,8,255,0.0,93,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.7839015438284094
1937,52.0,0.3333333333333333,1416,13,8,218,1.0986122886681098,187,0.9162907318741551,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1.1600209167967532
1938,67.0,0.3333333333333333,2540,14,8,279,1.0986122886681098,92,1.7047480922384253,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,1.6467336971777973
1939,62.0,0.6666666666666666,2557,14,8,211,0.0,216,1.5040773967762742,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,1.3498032525374755
1940,28.0,0.6666666666666666,1720,14,8,230,0.0,91,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.0496554439415786
1941,68.0,0.0,2027,14,8,404,0.6931471805599453,91,1.0986122886681098,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.1600209167967532
1942,74.0,0.6666666666666666,1843,15,8,251,0.6931471805599453,184,0.9162907318741551,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0496554439415786
1943,49.0,0.6666666666666666,1093,15,8,316,0.0,246,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,1.0496554439415786
1944,39.0,0.3333333333333333,76,15,8,200,0.0,183,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1945,72.0,0.6666666666666666,3561,15,8,511,1.0986122886681098,184,1.5040773967762742,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,1.509249185178668
1946,31.0,0.6666666666666666,3340,15,8,213,0.6931471805599453,469,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.0496554439415786
1947,49.0,0.6666666666666666,1071,16,8,225,0.0,91,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1948,23.0,0.6666666666666666,780,16,8,393,0.0,183,0.9162907318741551,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9255807787812478
1949,34.0,0.6666666666666666,3301,17,8,164,1.6094379124341003,92,1.3862943611198906,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,1.5803523315390038
1950,46.0,0.6666666666666666,624,17,8,336,0.6931471805599453,183,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9255807787812478
1951,44.0,0.6666666666666666,2367,22,8,263,0.0,184,1.3862943611198906,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.2594075112140366
1952,23.0,0.3333333333333333,283,22,8,175,0.0,184,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,0.7839015438284094
1953,36.0,0.6666666666666666,5958,22,8,155,0.0,184,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.618782765271083
1954,60.0,0.3333333333333333,3735,22,8,183,0.0,184,1.8718021769015913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.6467336971777973
1955,55.0,0.3333333333333333,2693,22,8,182,0.0,184,1.5040773967762742,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.3498032525374755
1956,33.0,0.6666666666666666,224,23,8,409,0.6931471805599453,92,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.1600209167967532
1957,59.0,0.6666666666666666,5397,23,8,244,0.0,92,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1958,30.0,0.6666666666666666,655,23,8,272,1.3862943611198906,184,0.4054651081081644,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.0496554439415786
1959,40.0,0.6666666666666666,3840,24,8,232,0.6931471805599453,409,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9255807787812478
1960,49.0,0.6666666666666666,1167,24,8,249,0.0,91,2.0794415416798357,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,1.8229350866965046
1961,55.0,0.3333333333333333,0,27,8,262,1.791759469228055,193,1.0986122886681098,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.509249185178668
1962,38.0,0.3333333333333333,2678,28,8,282,0.6931471805599453,187,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.7839015438284094
1963,48.0,0.6666666666666666,334,28,8,600,0.6931471805599453,92,1.9459101490553132,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,1.767580613530896
1964,61.0,0.3333333333333333,11,29,8,232,0.0,92,0.9162907318741551,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1965,28.0,0.6666666666666666,390,29,8,845,0.0,232,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.0496554439415786
1966,28.0,0.6666666666666666,1584,1,8,222,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,0.618782765271083
1967,65.0,0.0,308,1,8,400,0.0,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1968,22.0,0.3333333333333333,552,1,8,327,0.0,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1969,35.0,0.6666666666666666,992,1,8,238,0.0,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,0.4209009162380037
1970,33.0,0.6666666666666666,1623,2,8,291,1.0986122886681098,-1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,0.7839015438284094
1971,25.0,0.3333333333333333,2975,2,8,799,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1972,29.0,0.3333333333333333,1584,6,8,245,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1973,72.0,0.3333333333333333,1978,6,8,312,0.0,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1974,33.0,0.3333333333333333,616,6,8,250,1.0986122886681098,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.7839015438284094
1975,45.0,0.6666666666666666,406,7,8,314,0.0,-1,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,0.4209009162380037
1976,28.0,0.6666666666666666,890,7,8,201,0.0,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,0.4209009162380037
1977,61.0,0.0,56,7,8,288,1.0986122886681098,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.7839015438284094
1978,24.0,0.3333333333333333,689,8,8,630,0.0,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1979,37.0,0.6666666666666666,698,8,8,1081,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1980,24.0,0.6666666666666666,834,9,8,679,0.0,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1981,24.0,0.3333333333333333,139,9,8,430,1.3862943611198906,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.9255807787812478
1982,28.0,0.6666666666666666,12,9,8,202,0.0,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,0.4209009162380037
1983,24.0,0.3333333333333333,166,10,8,256,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.618782765271083
1984,58.0,0.6666666666666666,0,14,8,358,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.618782765271083
1985,21.0,0.3333333333333333,1506,14,8,340,0.0,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
1986,40.0,0.6666666666666666,3585,15,8,506,1.0986122886681098,-1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0.7839015438284094
1987,63.0,0.3333333333333333,4680,15,8,953,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.618782765271083
1988,24.0,0.3333333333333333,8165,15,8,216,0.0,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.4209009162380037
